,name,surname,salary
8914,Xico,Feynman,4500
8915,Xico,Cave,4500
8916,Mike,Red,4500
8917,John,White,6750
8918,Henry,Red,4500
8919,Mike,White,5750
8920,Mike,Cave,3000
8921,Mike,Red,4500
8922,Roger,Cave,5750
8923,Roger,Goodman,3000
8924,John,Goodman,4500
8925,Mike,White,5750
8926,Henry,White,4500
8927,Henry,Feynman,5750
8928,John,Goodman,5750
8929,Henry,Red,5750
8930,Xico,Red,3000
8931,Mike,Feynman,5750
8932,Mike,White,5250
8933,Roger,Red,3000
8934,Henry,Cave,3000
8935,Xico,White,6750
8936,Roger,Goodman,3000
8937,Mike,Feynman,4500
8938,Roger,Feynman,3000
8939,Xico,Goodman,3000
8940,John,White,5250
8941,Henry,White,6750
8942,John,White,3750
8943,Henry,Goodman,3000
8944,Roger,Cave,3000
8945,Xico,Feynman,4250
8946,Roger,White,5750
8947,Roger,Cave,3750
8948,Mike,Cave,3000
8949,John,Cave,5250
8950,John,Cave,4500
8951,Roger,Red,4500
8952,Xico,Cave,4500
8953,Mike,Feynman,3000
8954,Mike,Cave,4250
8955,Roger,Cave,4250
8956,Xico,Cave,5750
8957,Mike,Goodman,5250
8958,Roger,Red,4500
8959,Mike,Red,5250
8960,John,Red,4250
8961,Xico,Red,5750
8962,John,Feynman,4500
8963,John,White,5750
8964,Henry,Red,4500
8965,Roger,Red,5250
8966,Mike,Feynman,4250
8967,Henry,Cave,4250
8968,Xico,Cave,3750
8969,Roger,White,4500
8970,Mike,Feynman,5250
8971,John,White,4250
8972,John,Feynman,5250
8973,Henry,Goodman,3000
8974,Xico,Red,5750
8975,John,White,5750
8976,Roger,Feynman,3000
8977,John,Goodman,3000
8978,Xico,Red,5750
8979,Henry,Feynman,3000
8980,Xico,Goodman,6750
8981,Henry,Goodman,4250
8982,Xico,Red,5750
8983,Xico,Goodman,3750
8984,Mike,Cave,3750
8985,Mike,Goodman,3750
8986,Mike,Feynman,4500
8987,John,Goodman,3000
8988,Mike,Red,4500
8989,John,Red,5750
8990,John,Feynman,4250
8991,Mike,Feynman,5250
8992,Henry,Red,6750
8993,John,White,3000
8994,Roger,Cave,6750
8995,Mike,Red,3000
8996,Xico,Feynman,4250
8997,John,Feynman,6750
8998,Mike,Red,4500
8999,Roger,Feynman,3000
9000,Xico,Feynman,4250
9001,Roger,Cave,3000
9002,Roger,Red,5750
9003,Roger,Goodman,4250
9004,Xico,White,3000
9005,Mike,Cave,4500
9006,Henry,Red,4500
9007,Xico,Feynman,3000
9008,Henry,Red,4500
9009,Roger,White,4500
9010,Roger,Red,5750
9011,Xico,Goodman,5250
9012,Xico,White,3000
9013,Xico,White,3750
9014,Henry,Feynman,3000
9015,Henry,Cave,6750
9016,Mike,Feynman,6750
9017,John,White,3000
9018,Xico,Red,5250
9019,Xico,Goodman,3750
9020,Xico,Red,5750
9021,Xico,White,5750
9022,Roger,Cave,6750
9023,Mike,Cave,4500
9024,Mike,Cave,5750
9025,Henry,Red,6750
9026,Mike,Red,3750
9027,Roger,Feynman,4500
9028,Xico,Goodman,4250
9029,John,Red,3000
9030,Xico,Red,3000
9031,Xico,Feynman,5750
9032,Henry,White,4500
9033,Henry,Red,5750
9034,Xico,Cave,5750
9035,Mike,Red,3750
9036,Roger,Feynman,3750
9037,Roger,Cave,3000
9038,Henry,Feynman,4250
9039,Roger,Feynman,3000
9040,Mike,Red,3000
9041,Xico,Feynman,3750
9042,Xico,Goodman,4500
9043,Henry,White,4500
9044,Mike,White,3000
9045,John,Cave,3000
9046,Mike,Cave,5250
9047,Henry,Red,4500
9048,Xico,Red,4250
9049,Mike,Goodman,4250
9050,Mike,Cave,4500
9051,Mike,White,5250
9052,Henry,Cave,3750
9053,Henry,Goodman,4250
9054,Mike,Goodman,4250
9055,John,Cave,5750
9056,John,Red,5750
9057,Mike,White,6750
9058,John,White,3000
9059,John,Red,6750
9060,Henry,Goodman,5250
9061,John,Goodman,4500
9062,Xico,Red,3000
9063,Mike,White,3000
9064,Roger,Red,6750
9065,John,White,5750
9066,John,Red,3000
9067,Roger,Goodman,5750
9068,Henry,Cave,5750
9069,Henry,Feynman,3000
9070,Mike,Goodman,5750
9071,Roger,Feynman,6750
9072,Henry,White,3000
9073,Roger,Feynman,4500
9074,Roger,Goodman,3750
9075,John,Cave,4500
9076,Roger,Goodman,3000
9077,Roger,Cave,4250
9078,Roger,Feynman,5750
9079,John,Goodman,3000
9080,Henry,Goodman,5250
9081,Roger,Cave,3750
9082,Xico,Feynman,4250
9083,Henry,Goodman,4500
9084,Xico,Red,4500
9085,John,Cave,4500
9086,Mike,Feynman,4500
9087,Xico,Feynman,5250
9088,Xico,Cave,6750
9089,Roger,Red,5750
9090,John,Goodman,5250
9091,John,Cave,5750
9092,Mike,Cave,4500
9093,Henry,Cave,6750
9094,Xico,White,5250
9095,Mike,Cave,4250
9096,John,Feynman,3000
9097,Henry,Cave,4250
9098,John,Red,3750
9099,Xico,Goodman,3000
9100,Mike,Goodman,5750
9101,Mike,Feynman,5250
9102,Xico,White,5250
9103,Mike,Red,6750
9104,John,Cave,3000
9105,John,Goodman,3000
9106,Roger,Red,4250
9107,Henry,Feynman,3000
9108,Mike,Red,5750
9109,John,Cave,5750
9110,Henry,Goodman,6750
9111,Henry,White,6750
9112,Roger,White,4500
9113,Mike,Goodman,5750
9114,Xico,Goodman,3000
9115,Roger,Cave,6750
9116,Henry,White,4500
9117,Xico,Red,4500
9118,Henry,Goodman,5750
9119,Roger,Cave,5750
9120,Roger,Feynman,5750
9121,Henry,Goodman,4500
9122,Henry,White,5750
9123,John,Red,5250
9124,Xico,Cave,5250
9125,Xico,Feynman,4500
9126,Roger,White,3000
9127,Henry,White,4500
9128,Roger,Goodman,3000
9129,Roger,White,3000
9130,Xico,Cave,3750
9131,Henry,Cave,3000
9132,Xico,Feynman,3000
9133,John,Cave,3000
9134,Henry,Feynman,4500
9135,John,Red,3750
9136,John,Cave,4500
9137,Roger,Cave,5750
9138,Xico,Red,3000
9139,John,Goodman,6750
9140,Xico,Feynman,3000
9141,John,Goodman,5250
9142,Xico,Red,4500
9143,John,Feynman,3000
9144,Roger,Red,3000
9145,Xico,Red,5750
9146,Roger,Cave,6750
9147,John,Red,3000
9148,Xico,Goodman,4500
9149,Roger,Cave,3750
9150,John,Feynman,3750
9151,Mike,Red,6750
9152,Roger,Feynman,5250
9153,Henry,Cave,5250
9154,Roger,Goodman,3750
9155,Mike,Feynman,3750
9156,Roger,White,3000
9157,Roger,Goodman,3750
9158,John,White,6750
9159,John,Goodman,3000
9160,Henry,Cave,6750
9161,Roger,Red,6750
9162,John,Red,3000
9163,Roger,Red,3750
9164,Henry,Red,5250
9165,Xico,White,4500
9166,Roger,Goodman,3000
9167,Henry,Goodman,5750
9168,Roger,Red,4500
9169,Mike,Cave,5250
9170,John,Cave,3000
9171,Roger,Red,5250
9172,John,Goodman,6750
9173,Xico,Red,4500
9174,Xico,White,3000
9175,Henry,Red,5750
9176,Roger,Red,4500
9177,Xico,White,3750
9178,Roger,Feynman,3750
9179,Mike,Red,5750
9180,Roger,White,4500
9181,John,Red,3000
9182,Roger,Red,5750
9183,Mike,Red,5250
9184,Henry,Cave,4500
9185,John,Goodman,5250
9186,Mike,Cave,3000
9187,John,White,4500
9188,John,Cave,3000
9189,Henry,White,3750
9190,Xico,Red,4500
9191,John,Red,3000
9192,Henry,Feynman,3000
9193,Mike,Cave,5750
9194,Mike,Feynman,5750
9195,Xico,Red,3000
9196,Xico,White,4500
9197,Henry,Cave,5750
9198,Mike,Red,6750
9199,Xico,Cave,6750
9200,Xico,Cave,4500
9201,Roger,White,3000
9202,Henry,Feynman,6750
9203,Roger,Cave,5750
9204,Henry,Cave,3000
9205,Mike,Red,3000
9206,John,Feynman,3000
9207,Xico,Red,4500
9208,Mike,Goodman,4500
9209,Xico,Feynman,5750
9210,Henry,Goodman,3750
9211,John,White,4250
9212,Roger,Cave,3750
9213,John,White,4500
9214,John,Red,4500
9215,Xico,Red,3000
9216,Roger,Red,5250
9217,Xico,Feynman,3000
9218,Henry,White,3750
9219,Mike,Feynman,6750
9220,Roger,White,4250
9221,John,Red,4250
9222,Henry,Goodman,3000
9223,Roger,Red,6750
9224,Xico,Cave,5750
9225,Mike,White,4500
9226,Mike,Red,6750
9227,Xico,Goodman,4500
9228,Mike,Goodman,4500
9229,Mike,White,3000
9230,Xico,White,5250
9231,Xico,Cave,3000
9232,Mike,Feynman,5250
9233,Roger,Red,5750
9234,Roger,Feynman,5750
9235,Xico,Feynman,3000
9236,Xico,White,4250
9237,Roger,White,5750
9238,Henry,Red,6750
9239,Mike,Red,5250
9240,Mike,Red,3000
9241,Xico,Feynman,3000
9242,Henry,Goodman,3750
9243,Xico,Feynman,4500
9244,Henry,Goodman,3000
9245,Roger,Cave,3000
9246,Henry,Feynman,6750
9247,Mike,Red,4500
9248,Mike,Feynman,6750
9249,Mike,Red,5250
9250,Mike,Cave,4500
9251,Mike,Goodman,5750
9252,Henry,Feynman,4500
9253,Henry,White,5250
9254,Henry,White,4500
9255,Roger,White,6750
9256,Mike,Feynman,5750
9257,Henry,Red,4250
9258,Xico,White,3750
9259,Henry,Goodman,4500
9260,Henry,Cave,3750
9261,Mike,Red,3000
9262,Roger,White,3750
9263,Mike,Feynman,4500
9264,Roger,White,4500
9265,Mike,Goodman,4500
9266,Roger,White,3000
9267,Roger,White,6750
9268,Roger,White,4500
9269,Mike,Red,3750
9270,Xico,Cave,5750
9271,Xico,Cave,4500
9272,Xico,Feynman,3750
9273,Mike,White,3000
9274,John,Cave,3750
9275,Xico,Goodman,4500
9276,John,White,5750
9277,John,Goodman,3000
9278,John,Cave,4500
9279,Henry,Cave,4500
9280,Mike,Feynman,3000
9281,Roger,Cave,4250
9282,Roger,Red,3000
9283,John,Red,5750
9284,Henry,Feynman,3750
9285,Mike,Feynman,6750
9286,John,Goodman,5750
9287,Xico,White,4500
9288,Henry,Feynman,5750
9289,Xico,White,5250
9290,Mike,Cave,4250
9291,Mike,Goodman,5750
9292,Henry,Cave,6750
9293,John,Cave,6750
9294,Mike,Cave,6750
9295,Roger,Cave,4500
9296,Henry,Red,4500
9297,Henry,White,3000
9298,Mike,Feynman,3000
9299,Henry,Cave,4500
9300,Roger,Feynman,4500
9301,Xico,Red,4500
9302,Henry,Goodman,6750
9303,John,White,5750
9304,Henry,Cave,5750
9305,Xico,Goodman,4500
9306,Roger,Cave,3750
9307,Xico,Feynman,3000
9308,John,Cave,4500
9309,Roger,Red,6750
9310,John,Red,5750
9311,Henry,Cave,5250
9312,John,Red,6750
9313,Mike,Red,4500
9314,Henry,Goodman,5750
9315,Henry,Feynman,5250
9316,Mike,White,4500
9317,Henry,White,3000
9318,Henry,Red,5250
9319,Henry,Feynman,4250
9320,Roger,Red,5750
9321,Xico,White,3750
9322,Mike,Cave,6750
9323,Henry,Goodman,6750
9324,Mike,White,5750
9325,Henry,Feynman,5750
9326,Roger,White,3000
9327,Xico,White,6750
9328,Mike,Feynman,3000
9329,Roger,Red,4500
9330,Xico,Goodman,3750
9331,Xico,Goodman,5750
9332,Xico,Feynman,4500
9333,Mike,Red,4250
9334,John,Goodman,5750
9335,Mike,Cave,5750
9336,Henry,Feynman,6750
9337,Roger,Cave,4250
9338,Xico,White,3750
9339,Roger,Cave,3750
9340,Mike,Goodman,4500
9341,Mike,Feynman,5750
9342,Xico,White,3750
9343,Xico,White,3000
9344,Xico,Red,5250
9345,Xico,Goodman,5250
9346,Roger,Red,5250
9347,Roger,Red,3000
9348,John,Red,6750
9349,Roger,Red,4500
9350,John,White,5750
9351,Mike,Cave,4500
9352,Mike,Cave,5750
9353,Roger,Cave,3000
9354,Mike,Cave,6750
9355,Roger,Goodman,4250
9356,Xico,Cave,5250
9357,Xico,White,5750
9358,Roger,White,4500
9359,John,Red,4500
9360,Henry,White,4500
9361,John,White,3000
9362,Mike,Red,5750
9363,Henry,Feynman,3000
9364,John,Red,6750
9365,John,Feynman,6750
9366,Roger,Cave,5750
9367,Roger,Cave,3000
9368,Mike,White,4500
9369,Mike,Feynman,4500
9370,Henry,Goodman,4500
9371,Xico,Feynman,6750
9372,Xico,Feynman,3750
9373,Henry,White,5250
9374,Xico,Cave,4500
9375,Xico,Goodman,5750
9376,Henry,Cave,3000
9377,Xico,White,4250
9378,Mike,Red,6750
9379,Mike,Feynman,3000
9380,Xico,Feynman,4500
9381,Henry,Red,3750
9382,John,Red,5750
9383,Roger,Feynman,3000
9384,John,Cave,4500
9385,Mike,Cave,4500
9386,John,Feynman,4500
9387,Roger,Cave,3000
9388,Xico,Feynman,3750
9389,Mike,Cave,4500
9390,Mike,Feynman,3000
9391,Mike,Red,6750
9392,Roger,Feynman,3000
9393,Mike,White,5250
9394,Xico,Red,3750
9395,Xico,Red,4250
9396,John,Cave,5750
9397,Mike,Cave,6750
9398,John,Goodman,5250
9399,Henry,Red,5750
9400,Henry,White,4500
9401,Mike,Cave,4500
9402,Roger,Red,3000
9403,Xico,White,3750
9404,Henry,Goodman,3000
9405,Henry,Feynman,5250
9406,Henry,White,4500
9407,Roger,Cave,4250
9408,Mike,Goodman,5750
9409,Mike,White,3000
9410,Roger,Feynman,3750
9411,Xico,White,3000
9412,Henry,Feynman,6750
9413,Mike,Feynman,3000
9414,John,Goodman,6750
9415,John,Cave,4500
9416,Roger,Goodman,3000
9417,Roger,White,4250
9418,John,White,3000
9419,Roger,Feynman,5250
9420,Roger,Red,4500
9421,Henry,Red,5750
9422,Mike,Cave,4250
9423,Roger,Goodman,3000
9424,Xico,Goodman,5750
9425,Roger,Feynman,3000
9426,Mike,White,3000
9427,John,Goodman,6750
9428,Xico,Goodman,4250
9429,Xico,White,4500
9430,Henry,Goodman,3000
9431,Xico,Feynman,4250
9432,John,White,4500
9433,Mike,Goodman,3000
9434,Mike,Cave,4500
9435,Roger,White,4250
9436,Roger,Red,4500
9437,John,Red,6750
9438,Xico,Cave,5750
9439,John,Red,4500
9440,Mike,Red,4500
9441,Roger,Feynman,3000
9442,Henry,White,4250
9443,Xico,Cave,5750
9444,Xico,Feynman,3750
9445,Xico,Red,6750
9446,John,Red,5250
9447,Xico,Goodman,3000
9448,Henry,White,6750
9449,John,Red,4250
9450,Roger,Red,5750
9451,Xico,Goodman,4500
9452,Roger,Red,5250
9453,Mike,Goodman,4250
9454,Henry,Feynman,3000
9455,John,Cave,4250
9456,John,Goodman,5750
9457,John,White,4250
9458,John,Red,4500
9459,Xico,White,5250
9460,Roger,Goodman,4500
9461,Xico,White,5250
9462,John,Feynman,6750
9463,Henry,Goodman,4500
9464,Mike,Feynman,4500
9465,Mike,White,6750
9466,John,Cave,5750
9467,Mike,Cave,5750
9468,Mike,Cave,4500
9469,Mike,White,3750
9470,Roger,White,5750
9471,Xico,Cave,3000
9472,Roger,Cave,3750
9473,Mike,Red,4500
9474,Xico,White,4250
9475,Mike,Cave,3000
9476,Henry,Red,6750
9477,Xico,Red,4500
9478,Roger,Cave,4500
9479,Roger,White,4500
9480,Roger,Feynman,3000
9481,John,Goodman,3000
9482,Xico,Cave,3750
9483,Mike,Feynman,5250
9484,Mike,Red,4500
9485,Henry,Feynman,4250
9486,Mike,Feynman,5750
9487,Xico,Red,4250
9488,Mike,Goodman,6750
9489,Xico,Feynman,4500
9490,John,Cave,3000
9491,Henry,Red,5750
9492,Xico,Cave,3750
9493,Xico,Red,4500
9494,Henry,Cave,3750
9495,Roger,Goodman,5750
9496,Henry,Red,3000
9497,Henry,Cave,3000
9498,Xico,Feynman,4500
9499,Roger,Goodman,4500
9500,John,Cave,3000
9501,Xico,Goodman,4500
9502,Mike,Goodman,3000
9503,John,Cave,5250
9504,Henry,Feynman,4500
9505,Xico,Cave,3000
9506,Xico,White,4500
9507,Xico,Feynman,5250
9508,Roger,Red,4500
9509,Mike,White,4250
9510,Henry,Cave,4250
9511,Xico,Red,5750
9512,John,White,4500
9513,John,Red,3000
9514,Xico,Feynman,3750
9515,Xico,White,5750
9516,Roger,White,3000
9517,Roger,White,3750
9518,John,Feynman,4250
9519,Roger,Red,3750
9520,John,Goodman,5250
9521,Roger,Red,4250
9522,Xico,Feynman,3000
9523,Henry,White,4500
9524,Henry,White,4500
9525,Henry,Red,5750
9526,John,Cave,6750
9527,Henry,Red,4500
9528,Henry,Cave,3000
9529,John,Cave,5750
9530,Henry,Goodman,4500
9531,Roger,Goodman,5750
9532,Roger,White,5250
9533,John,Goodman,4500
9534,Roger,Goodman,6750
9535,Mike,Red,5250
9536,Xico,White,5750
9537,Xico,Red,3750
9538,Roger,White,3750
9539,Henry,Feynman,3750
9540,Roger,Feynman,4250
9541,Henry,Feynman,4500
9542,Henry,Red,4500
9543,Roger,White,3750
9544,Roger,White,5750
9545,Xico,Cave,3000
9546,Mike,Cave,4250
9547,Xico,Red,3000
9548,John,Feynman,4500
9549,Henry,Cave,6750
9550,John,Feynman,3000
9551,John,Cave,4500
9552,John,Red,5250
9553,Mike,Feynman,4250
9554,Xico,Goodman,4500
9555,Roger,White,3000
9556,John,Goodman,4500
9557,Xico,Goodman,6750
9558,Henry,Feynman,3000
9559,Xico,Feynman,6750
9560,Roger,Red,3000
9561,Xico,Goodman,5750
9562,Xico,Red,3000
9563,Henry,Feynman,3000
9564,John,Goodman,5250
9565,John,Red,3000
9566,Roger,Cave,4500
9567,Mike,White,4500
9568,Henry,Feynman,4500
9569,Mike,Cave,3000
9570,Mike,Feynman,5750
9571,Xico,Goodman,6750
9572,Mike,Red,5750
9573,John,Goodman,3750
9574,Roger,Feynman,3000
9575,Roger,White,3000
9576,John,White,6750
9577,Xico,Cave,4500
9578,Mike,Red,5250
9579,Mike,Red,4250
9580,Xico,White,5750
9581,Roger,Feynman,3000
9582,Xico,White,3000
9583,Henry,Goodman,5750
9584,Xico,Cave,3000
9585,John,White,6750
9586,Roger,Goodman,3750
9587,Roger,Cave,5750
9588,Henry,Feynman,3000
9589,Henry,Goodman,3000
9590,Roger,Cave,3750
9591,Xico,Feynman,6750
9592,Henry,Red,5250
9593,Xico,Goodman,5250
9594,Henry,Feynman,3750
9595,Mike,Red,3750
9596,John,White,5750
9597,John,Feynman,4500
9598,Henry,Cave,5750
9599,John,Cave,3750
9600,Henry,Goodman,4500
9601,John,Goodman,4250
9602,Roger,Cave,3000
9603,John,Feynman,4250
9604,Xico,Feynman,4500
9605,Roger,White,3000
9606,Mike,Red,3000
9607,Mike,Red,5750
9608,Xico,Cave,5750
9609,John,Goodman,6750
9610,Xico,Red,4500
9611,Henry,Red,6750
9612,Roger,Red,5750
9613,Roger,Feynman,3750
9614,Henry,Red,5250
9615,Roger,Feynman,6750
9616,Xico,Goodman,4250
9617,Roger,White,5250
9618,Henry,Cave,4500
9619,Henry,Goodman,4250
9620,Mike,Red,3000
9621,Mike,Goodman,5750
9622,Xico,Cave,3750
9623,Roger,Cave,6750
9624,Henry,Cave,3750
9625,Xico,Goodman,4250
9626,Henry,Red,5750
9627,John,Cave,3750
9628,Henry,Cave,5750
9629,Roger,Cave,4500
9630,Xico,Red,6750
9631,Henry,Red,6750
9632,Xico,White,4500
9633,Mike,Cave,3750
9634,Mike,Cave,5750
9635,Xico,Goodman,4250
9636,Roger,Cave,3000
9637,Henry,Red,4500
9638,Mike,Feynman,4500
9639,Mike,Red,3750
9640,Roger,Feynman,3000
9641,John,Goodman,3000
9642,Xico,Red,4500
9643,John,White,5250
9644,Henry,Goodman,5250
9645,Mike,Red,4250
9646,Roger,Goodman,4500
9647,Mike,White,6750
9648,John,Cave,4500
9649,Mike,Red,5250
9650,Roger,Red,5750
9651,Henry,Goodman,6750
9652,Mike,Red,5750
9653,John,Goodman,5750
9654,John,Goodman,5750
9655,Xico,Red,3000
9656,Xico,Cave,4500
9657,John,Red,6750
9658,Xico,Goodman,4500
9659,Roger,Feynman,4500
9660,Henry,White,3000
9661,Mike,Cave,3750
9662,John,Red,4250
9663,Henry,Feynman,4500
9664,Xico,White,4500
9665,John,Red,5750
9666,Henry,White,6750
9667,Roger,Cave,3000
9668,Xico,Goodman,4500
9669,Henry,White,3750
9670,Mike,Feynman,6750
9671,John,White,3000
9672,Roger,Feynman,5750
9673,Roger,Cave,6750
9674,Mike,Feynman,3000
9675,Mike,Red,3000
9676,Mike,Feynman,5250
9677,Xico,White,3000
9678,John,Red,4500
9679,Henry,Cave,3000
9680,Mike,Goodman,3000
9681,Xico,Feynman,3750
9682,Mike,Feynman,5250
9683,Roger,Goodman,4500
9684,Henry,Red,5750
9685,Mike,Red,4250
9686,Xico,Goodman,4500
9687,Henry,Feynman,6750
9688,John,Goodman,6750
9689,Roger,Feynman,6750
9690,Mike,Goodman,4500
9691,John,Red,3000
9692,Roger,White,6750
9693,Mike,Goodman,4250
9694,Mike,White,3750
9695,John,Feynman,4250
9696,Roger,Goodman,4500
9697,Xico,Goodman,5750
9698,Mike,Red,4500
9699,Xico,Goodman,4500
9700,Henry,Goodman,5750
9701,Roger,Cave,5250
9702,John,Red,3000
9703,Xico,White,6750
9704,Xico,Red,4500
9705,Roger,White,6750
9706,Mike,Cave,4500
9707,Mike,Red,5750
9708,Roger,Feynman,3000
9709,Mike,Red,3750
9710,Henry,Cave,3750
9711,John,Feynman,4250
9712,Roger,Cave,5250
9713,Mike,Goodman,5250
9714,Roger,Feynman,6750
9715,Xico,White,5750
9716,Henry,Cave,3000
9717,Mike,Feynman,3750
9718,Xico,Feynman,5250
9719,Henry,White,3750
9720,Roger,Feynman,4250
9721,Xico,Goodman,4500
9722,Mike,White,3750
9723,John,White,3000
9724,Henry,White,3000
9725,Xico,Cave,4500
9726,Henry,Feynman,3000
9727,Xico,Red,5750
9728,Mike,Goodman,6750
9729,Mike,Feynman,3000
9730,John,White,5750
9731,John,Cave,3750
9732,Henry,Cave,3000
9733,John,Goodman,6750
9734,Xico,Goodman,3000
9735,Roger,Feynman,3000
9736,Roger,Red,6750
9737,Xico,Goodman,5250
9738,John,White,5750
9739,Roger,Feynman,3000
9740,Henry,Red,5750
9741,Mike,Goodman,4500
9742,Xico,Feynman,4250
9743,Xico,White,4500
9744,Roger,Feynman,3000
9745,John,Red,3750
9746,Xico,Red,5250
9747,Roger,Cave,4500
9748,Henry,Feynman,4250
9749,Henry,Goodman,5750
9750,Henry,Goodman,5750
9751,John,Red,6750
9752,Mike,Cave,4500
9753,Mike,White,4500
9754,Henry,Feynman,4500
9755,Xico,Cave,5750
9756,Roger,Red,4500
9757,Roger,Goodman,6750
9758,Mike,Red,3000
9759,Henry,Red,5750
9760,Mike,Feynman,3000
9761,Xico,Goodman,5750
9762,John,White,4500
9763,Roger,Red,4500
9764,Mike,Feynman,4500
9765,Roger,White,5750
9766,John,Goodman,3750
9767,Roger,Red,3000
9768,Henry,Feynman,3750
9769,Henry,White,3000
9770,Roger,Red,4500
9771,Roger,Red,4500
9772,Mike,White,5750
9773,Roger,Goodman,4500
9774,Henry,Red,3750
9775,Xico,Feynman,5250
9776,John,Red,5750
9777,Henry,Red,3750
9778,John,Red,5750
9779,Roger,Feynman,3750
9780,Henry,Goodman,3000
9781,John,Cave,3750
9782,Mike,Feynman,4250
9783,Xico,Feynman,5750
9784,Henry,Feynman,4500
9785,John,Goodman,4250
9786,Henry,Cave,5750
9787,Henry,Goodman,4500
9788,Roger,Cave,5750
9789,John,White,5750
9790,Xico,Feynman,4500
9791,John,Cave,6750
9792,Henry,Goodman,6750
9793,John,White,5250
9794,Xico,Red,4500
9795,John,Cave,5750
9796,Xico,Goodman,5750
9797,Henry,Cave,5750
9798,Henry,Goodman,6750
9799,Xico,Red,4250
9800,Xico,White,5750
9801,Henry,Red,4500
9802,Roger,Cave,3750
9803,Mike,Cave,5250
9804,Roger,White,5250
9805,Roger,Goodman,4250
9806,John,Feynman,5750
9807,Xico,Cave,4500
9808,Xico,Red,3000
9809,Xico,Feynman,5750
9810,Mike,Cave,4500
9811,Roger,Red,5250
9812,Xico,Cave,4250
9813,Roger,Goodman,5750
9814,Mike,Feynman,4250
9815,Xico,Red,5750
9816,Xico,Red,3750
9817,Roger,Feynman,3000
9818,Henry,Feynman,6750
9819,Roger,Feynman,5250
9820,John,Goodman,3000
9821,Mike,Feynman,6750
9822,Henry,White,6750
9823,Roger,White,5250
9824,Mike,Cave,3750
9825,Mike,White,5750
9826,Xico,Red,4500
9827,Roger,Goodman,3000
9828,Xico,Feynman,3750
9829,John,Goodman,5250
9830,Xico,Goodman,6750
9831,Mike,Goodman,6750
9832,Xico,White,3750
9833,Xico,Cave,4250
9834,Xico,White,4500
9835,John,Cave,3750
9836,Mike,Feynman,5750
9837,Henry,Red,6750
9838,Mike,White,4500
9839,Roger,White,5250
9840,Henry,Feynman,3000
9841,Roger,Cave,5750
9842,Henry,Cave,6750
9843,Roger,Goodman,5750
9844,Henry,Red,4500
9845,John,White,3000
9846,Henry,Goodman,3000
9847,Henry,Goodman,4500
9848,Mike,Red,4500
9849,Roger,Feynman,3000
9850,Henry,Red,5750
9851,Xico,Goodman,3000
9852,Xico,Goodman,5750
9853,Henry,Feynman,5750
9854,Mike,White,5250
9855,Henry,Red,3750
9856,Roger,Feynman,6750
9857,John,Feynman,3000
9858,Xico,Red,3000
9859,Henry,Goodman,4250
9860,Xico,Cave,5750
9861,John,White,3750
9862,Xico,Red,5750
9863,John,Red,3000
9864,Henry,Goodman,4500
9865,John,Cave,4500
9866,Henry,Feynman,5750
9867,Henry,Cave,6750
9868,Xico,White,6750
9869,Henry,White,3750
9870,Roger,Goodman,5250
9871,Xico,Goodman,4500
9872,Xico,Goodman,5750
9873,Henry,White,3000
9874,John,Goodman,5750
9875,Mike,Red,4250
9876,John,Feynman,4500
9877,Xico,White,4500
9878,Roger,Goodman,3000
9879,Mike,Feynman,3000
9880,Roger,Feynman,5250
9881,Roger,Red,4500
9882,Mike,Feynman,4500
9883,Henry,White,3000
9884,Henry,White,5750
9885,Roger,Red,4500
9886,John,Cave,5250
9887,Mike,White,6750
9888,John,Feynman,3000
9889,Mike,White,3000
9890,John,Goodman,6750
9891,Roger,Red,3000
9892,Roger,Goodman,4500
9893,Roger,White,4250
9894,Mike,Red,4500
9895,Mike,Goodman,5250
9896,Henry,Feynman,3750
9897,Mike,Red,4500
9898,Mike,Feynman,5750
9899,Mike,Feynman,4500
9900,Xico,Goodman,4500
9901,Henry,White,5750
9902,Mike,Goodman,5250
9903,Xico,Goodman,5750
9904,John,Red,3750
9905,Xico,Goodman,5750
9906,Xico,Cave,3000
9907,Xico,Cave,5250
9908,Mike,White,3000
9909,Henry,White,4500
9910,John,Feynman,3750
9911,Roger,Cave,4500
9912,Mike,Feynman,5250
9913,Mike,Goodman,5750
9914,Roger,White,3000
9915,John,Red,5750
9916,Roger,White,3000
9917,Henry,Cave,4250
9918,John,Goodman,3750
9919,Mike,Cave,3000
9920,John,White,3000
9921,Xico,Red,4500
9922,John,Cave,6750
9923,John,Cave,4250
9924,John,Goodman,5750
9925,Henry,Red,4250
9926,Xico,Goodman,4250
9927,Roger,Red,5750
9928,Mike,Red,5750
9929,Henry,Goodman,5250
9930,Henry,Feynman,4250
9931,John,Cave,4500
9932,Mike,Red,3000
9933,Mike,Cave,6750
9934,John,White,4500
9935,Roger,White,6750
9936,Xico,White,5250
9937,Mike,Goodman,6750
9938,John,White,3750
9939,Roger,Cave,5750
9940,Henry,Cave,5750
9941,Henry,Cave,4500
9942,Roger,Feynman,4250
9943,Xico,Goodman,5750
9944,Xico,Red,5250
9945,John,Red,4250
9946,Henry,Feynman,4500
9947,Mike,Feynman,5250
9948,Roger,Red,4500
9949,Xico,White,6750
9950,Roger,Red,3000
9951,Henry,Feynman,3000
9952,Mike,Cave,3750
9953,Henry,Red,6750
9954,Henry,White,5750
9955,Xico,Feynman,3750
